Property ID,Differing Columns,File1 Values,File2 Values
PT-1014-904432,"2013-14, 2014-15, 2015-16, 2016-17, 2017-18, 2018-19, 2019-20","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}"
PT-1014-904435,"2013-14, 2014-15, 2015-16, 2016-17, 2017-18, 2018-19, 2019-20","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}"
PT-1014-904439,"2013-14, 2014-15, 2015-16, 2016-17, 2017-18, 2018-19, 2019-20","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}"
PT-1014-904442,"2013-14, 2014-15, 2015-16, 2016-17, 2017-18, 2018-19, 2019-20","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}"
PT-1014-904445,"2013-14, 2014-15, 2015-16, 2016-17, 2017-18, 2018-19","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan}"
PT-1014-904453,"2013-14, 2014-15, 2015-16, 2016-17, 2017-18, 2018-19, 2019-20","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}"
PT-1014-904550,"2013-14, 2014-15, 2015-16, 2016-17, 2017-18, 2018-19, 2019-20","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}"
PT-1014-904552,"2013-14, 2014-15, 2015-16, 2016-17, 2017-18, 2018-19, 2019-20","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}"
PT-1014-904553,"2013-14, 2014-15, 2015-16, 2016-17, 2017-18, 2018-19, 2019-20","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}"
PT-1014-904584,"2013-14, 2014-15, 2015-16, 2016-17, 2017-18","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan}"
PT-1014-904607,2013-14,{'2013-14': nan},{'2013-14': nan}
PT-1014-904616,"2013-14, 2014-15, 2015-16, 2016-17, 2017-18","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan}"
PT-1014-904635,"2013-14, 2014-15, 2015-16, 2016-17, 2017-18, 2018-19, 2019-20","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}"
PT-1014-904642,"2013-14, 2014-15, 2015-16, 2016-17, 2017-18, 2018-19, 2019-20","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}"
PT-1014-904650,2013-14,{'2013-14': nan},{'2013-14': nan}
PT-1014-904692,"2013-14, 2014-15, 2015-16, 2016-17, 2017-18, 2018-19, 2019-20","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}"
PT-1014-904769,"2013-14, 2014-15, 2015-16, 2016-17, 2017-18, 2018-19","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan}"
PT-1014-904806,2013-14,{'2013-14': nan},{'2013-14': nan}
PT-1014-904868,"2013-14, 2014-15, 2015-16, 2016-17, 2017-18, 2018-19, 2019-20","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}"
PT-1014-904979,"2013-14, 2014-15, 2015-16, 2016-17, 2017-18, 2018-19, 2019-20","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}"
PT-1014-905251,"2013-14, 2014-15, 2015-16, 2016-17, 2017-18, 2018-19, 2019-20","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}"
PT-1014-905352,"2013-14, 2014-15, 2015-16, 2016-17, 2017-18, 2018-19, 2019-20","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}"
PT-1014-905361,"2013-14, 2014-15, 2015-16, 2016-17, 2017-18, 2018-19, 2019-20","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}"
PT-1014-905448,"2013-14, 2014-15, 2015-16, 2016-17, 2017-18, 2018-19, 2019-20","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}"
PT-1014-905480,"2013-14, 2014-15, 2015-16, 2016-17, 2017-18, 2018-19, 2019-20","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}"
PT-1014-905498,"2013-14, 2014-15, 2015-16, 2016-17, 2017-18","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan}"
PT-1014-905533,"2013-14, 2014-15, 2015-16, 2016-17, 2017-18, 2018-19, 2019-20","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}"
PT-1014-905545,"2013-14, 2014-15, 2015-16, 2016-17, 2017-18, 2018-19, 2019-20","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}"
PT-1014-905549,"2013-14, 2014-15, 2015-16, 2016-17, 2017-18, 2018-19, 2019-20","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}"
PT-1014-905580,"2013-14, 2014-15, 2015-16, 2016-17, 2017-18, 2018-19","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan}"
PT-1014-905586,"2013-14, 2014-15, 2015-16, 2016-17, 2017-18, 2018-19","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan}"
PT-1014-905641,"2013-14, 2014-15, 2015-16, 2016-17, 2017-18, 2018-19","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan}"
PT-1014-905663,"2013-14, 2014-15, 2015-16, 2016-17, 2017-18, 2018-19","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan}"
PT-1014-905678,"2013-14, 2014-15, 2015-16, 2016-17, 2017-18, 2018-19, 2019-20","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}"
PT-1014-905684,"2013-14, 2014-15, 2015-16, 2016-17, 2017-18, 2018-19, 2019-20","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}"
PT-1014-905694,"2013-14, 2014-15, 2015-16, 2016-17, 2017-18, 2018-19, 2019-20","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}"
PT-1014-905725,"2013-14, 2014-15, 2015-16, 2016-17, 2017-18, 2018-19, 2019-20","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}"
PT-1014-905768,"2013-14, 2014-15, 2015-16, 2016-17, 2017-18, 2018-19, 2019-20","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}"
PT-1014-905834,"2013-14, 2014-15, 2015-16, 2016-17, 2017-18, 2018-19, 2019-20","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}"
PT-1014-905851,"2013-14, 2014-15, 2015-16, 2016-17, 2017-18, 2018-19, 2019-20","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}"
PT-1014-905861,"2013-14, 2014-15, 2015-16, 2016-17, 2017-18, 2018-19","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan}"
PT-1014-905888,"2013-14, 2014-15, 2015-16","{'2013-14': nan, '2014-15': nan, '2015-16': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan}"
PT-1014-906172,"2013-14, 2014-15, 2015-16, 2016-17, 2017-18, 2018-19","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan}"
PT-1014-906200,"2013-14, 2014-15, 2015-16","{'2013-14': nan, '2014-15': nan, '2015-16': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan}"
PT-1014-906333,"2013-14, 2014-15, 2015-16, 2016-17, 2017-18, 2018-19, 2019-20","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}"
PT-1014-906374,"2013-14, 2014-15, 2015-16, 2016-17, 2017-18, 2018-19","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan}"
PT-1014-906787,"2013-14, 2014-15, 2015-16, 2016-17, 2017-18, 2018-19, 2019-20","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}"
PT-1014-906809,"2013-14, 2014-15, 2015-16, 2016-17, 2017-18, 2018-19","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan}"
PT-1014-906823,"2013-14, 2014-15, 2015-16, 2016-17, 2017-18, 2018-19, 2019-20","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}"
PT-1014-906888,"2013-14, 2014-15, 2015-16, 2016-17, 2017-18, 2018-19, 2019-20","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}"
PT-1014-906894,"2013-14, 2014-15, 2015-16, 2016-17, 2017-18, 2018-19, 2019-20","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}"
PT-1014-906916,"2013-14, 2014-15, 2015-16, 2016-17, 2017-18, 2018-19","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan}"
PT-1014-906956,"2013-14, 2014-15, 2015-16, 2016-17, 2017-18, 2018-19, 2019-20","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}"
PT-1014-906967,"2013-14, 2014-15, 2015-16, 2016-17","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan}"
PT-1014-907010,"2013-14, 2014-15, 2015-16, 2016-17, 2017-18, 2018-19","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan}"
PT-1014-907022,"2013-14, 2014-15, 2015-16, 2016-17","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan}"
PT-1014-907042,"2013-14, 2014-15, 2015-16, 2016-17, 2017-18, 2018-19, 2019-20","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}"
PT-1014-907050,"2013-14, 2014-15, 2015-16, 2016-17, 2017-18, 2018-19, 2019-20","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}"
PT-1014-907068,"2013-14, 2014-15, 2015-16, 2016-17","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan}"
PT-1014-907080,"2013-14, 2014-15, 2015-16, 2016-17","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan}"
PT-1014-907162,"2013-14, 2014-15, 2015-16, 2016-17, 2017-18, 2018-19, 2019-20","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}"
PT-1014-907383,"2013-14, 2014-15, 2015-16, 2016-17, 2017-18","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan}"
PT-1014-907411,"2013-14, 2014-15, 2015-16, 2016-17, 2017-18","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan}"
PT-1014-907438,"2013-14, 2014-15, 2015-16, 2016-17, 2017-18","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan}"
PT-1014-907457,2013-14,{'2013-14': nan},{'2013-14': nan}
PT-1014-907468,"2013-14, 2014-15","{'2013-14': nan, '2014-15': nan}","{'2013-14': nan, '2014-15': nan}"
PT-1014-907608,"2013-14, 2014-15, 2015-16, 2016-17","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan}"
PT-1014-907612,"2013-14, 2014-15, 2015-16, 2016-17","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan}"
PT-1014-907700,"2013-14, 2014-15, 2015-16, 2016-17","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan}"
PT-1014-907719,"2013-14, 2014-15, 2015-16, 2016-17, 2017-18, 2018-19","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan}"
PT-1014-907759,"2013-14, 2014-15, 2015-16, 2016-17, 2017-18, 2018-19, 2019-20, 2020-21","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan, '2020-21': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan, '2020-21': nan}"
PT-1014-907772,"2013-14, 2014-15, 2015-16, 2016-17, 2017-18, 2018-19, 2019-20","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}"
PT-1014-907841,"2013-14, 2014-15, 2015-16, 2016-17, 2017-18","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan}"
PT-1014-907859,"2013-14, 2014-15, 2015-16, 2016-17, 2017-18, 2018-19","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan}"
PT-1014-907893,"2013-14, 2014-15, 2015-16, 2016-17, 2017-18, 2018-19","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan}"
PT-1014-908013,"2013-14, 2014-15, 2015-16, 2016-17, 2017-18, 2018-19, 2019-20","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}"
PT-1014-908093,"2013-14, 2014-15, 2015-16, 2016-17, 2017-18, 2018-19, 2019-20","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}"
PT-1014-908139,"2013-14, 2014-15, 2015-16, 2016-17, 2017-18, 2018-19, 2019-20","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}"
PT-1014-908156,"2013-14, 2014-15, 2015-16, 2016-17, 2017-18, 2018-19, 2019-20","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}"
PT-1014-908212,"2013-14, 2014-15, 2015-16, 2016-17, 2017-18, 2018-19, 2019-20","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}"
PT-1014-908214,"2013-14, 2014-15, 2015-16, 2016-17, 2017-18, 2018-19, 2019-20","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}","{'2013-14': nan, '2014-15': nan, '2015-16': nan, '2016-17': nan, '2017-18': nan, '2018-19': nan, '2019-20': nan}"
